"","X","Duration..in.seconds.","ResponseId","phase","team_name","domain","Month.1","Month.2","Month.3","Month.4","Month.5","Month.6","Month.7","Month.8","Month.9","Month.10","Month.11","Month.12","Month.13","Month.14","Month.15","Month.16","Month.17","Month.18","confidence","subexpert","pub","basis","basis_5_TEXT","model","theory","parameters","numpred","covidcondyn","covidmeas","covidmeas_6_TEXT","coviddesc","covidest_1","covidest_2","covidest_3","covidest_4","covidest_5","covidest_6","covidest_7","covidest_8","covidest_9","covidest_10","covidest_11","covidest_12","datatrain","counterfact","counter_imp","counter_yn","othercounter","othercountim","Method","isExpert","ResponseId.old","revised","team_size","team_expertise","team_size.coded","team_discipline.coded","team_discipline.missingdat","previous_tournament.coded","previous_tournament.missingdat","Age","Sex","Genderident","Genderident_5_TEXT","Occupation","Ethnicity","Education","Religion","Religion_Other","Politics_1","Country.of.Residence","Residential.Area","Income","time_upload","Method.coded","Method.complex","DataOnly","mean_error_w1","root_mean_sqr_error_w1","mean_abs_error_w1","mean_percent_error_w1","mean_abs_percent_error_w1","MASE1_w1","RMSE_cutoff_Naive_linear","RMSE_cutoff_Naive_rwf","compare_to_naive_linear","compare_to_naive_rwf","MASE_cutoff_Naive_linear","MASE_cutoff_Naive_rwf","compare_to_naive_linear_MASE","compare_to_naive_rwf_MASE","time_spent","mean_error_covid","root_mean_sqr_error_covid","mean_abs_error_covid","mean_percent_error_covid","mean_abs_percent_error_covid","MASE1_covid","mean_error_w1_firstmonths","root_mean_sqr_error_w1_firstmonths","mean_abs_error_w1_firstmonths","mean_percent_error_w1_firstmonths","mean_abs_percent_error_w1_firstmonths","MASE1_w1_firstmonths","mean_error_w1_lastmonths","root_mean_sqr_error_w1_lastmonths","mean_abs_error_w1_lastmonths","mean_percent_error_w1_lastmonths","mean_abs_percent_error_w1_lastmonths","MASE1_w1_lastmonths","mean_error_w2","root_mean_sqr_error_w2","mean_abs_error_w2","mean_percent_error_w2","mean_abs_percent_error_w2","MASE1_w2","RMSE_cutoff_Naive_linear_w2","RMSE_cutoff_Naive_rwf_w2","compare_to_naive_linear_w2","compare_to_naive_rwf_w2","MASE_cutoff_Naive_linear_w2","MASE_cutoff_Naive_rwf_w2","compare_to_naive_linear_MASE_w2","compare_to_naive_rwf_MASE_w2","team_gender","team_education","team_Age","non_US","CounterFactual_Presence_Final","COVID.Final","Onus.Final","counterNum","justification_dataReceived","justification_theoreticalInsight","justification_externalEvent","parameters_coded","TournamentStart","ForecastisUpdated","isExpert.factor","RMSE_cutoff_Naive_linear.factor","RMSE_cutoff_Naive_rwf.factor","Method.code","Method.complex.factor","Sex.factor","Genderident.factor","education.factor","Ethnicity.factor","Religion.factor","Income.factor","Residential.Area.factor","discipline","multi_dis.factor"
"120",120,1480,"R_1mpWg38aa9BMatM",1,"SCREEN Team","lifesat",5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,6,6,6,6,NA,NA,NA,NA,NA,NA,4,5,2,"1,2",NA,NA,"Our models on the predictions of life satisfaction are based on the family stress model, whereby the great social disruption (and economic fallout) will create a large drop in life satisfaction for May 2020. We hypothesize this will recover slightly with the opening of the economy, but will not return to pre-pandemic levels until 2021. ","Economic recession, household income, increases in family conflict, parenting stress. ",4,1,1,NA,"There will be an inverse relationship between COVID-19 deaths and life satisfaction. ",90000,100000,105000,110000,115000,120000,125000,130000,135000,140000,140000,140000,NA,"Implementation of universal basic income as a preventative measure in the USA",7,1,"Donald Trump dying of COVID-19",6,"Intuition/Theory",1,"R_1mpWg38aa9BMatM",0,4,"",4,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,0.69625061775,0.754156047424675,0.69625061775,11.0189901422491,11.0189901422491,21.9005533235671,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,189552.75,241213.762500367,189552.75,51.0538919999414,51.0538919999414,8.57808257406625,0.8928757865,0.915310949458912,0.8928757865,14.1421301490618,14.1421301490618,28.0853952227106,0.499625449,0.54745643985165,0.499625449,7.89585013543641,7.89585013543641,15.7157114244236,0.499625449,0.54745643985165,0.499625449,7.89585013543641,7.89585013543641,14.9505287883363,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",75,0,34.6666666666667,100,1,2,0,2,NA,NA,NA,5,"May",NA,"Academic","above cutoff","above cutoff","Intuition/Theory","simple",NA,NA,NA,NA,NA,NA,NA,"Behavioral Sciences","Single domain expertise"
"121",121,1480,"R_1mpWg38aa9BMatM",1,"SCREEN Team","posaffect",-2.5,-2,-2,-2,-2,-2,-1.5,-1.5,-2,-2,-2,-2,NA,NA,NA,NA,NA,NA,5,5,1,"1,2",NA,NA,"Our predictions are informed by developmental systems theory, which includes the digital level of analysis in the ecology of human development and family life. Moreover, we hypothesize to observe a spillover of affect from the family context into the social media space. ","Economic recession, unemployment, the election seasonality (thanksgiving and holidays), family conflict, parenting stress, child behavior. ",6,1,2,NA,"There will be a positive relationship between COVID-19 cases and the presence of negative affect on social media. ",600000,700000,800000,900000,1000000,1100000,1200000,1300000,1400000,1500000,1500000,1500000,NA,"United states NOT opening as early as they did. ",6,2,NA,NA,"Intuition/Theory",1,"R_1mpWg38aa9BMatM",0,4,"",4,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,0.575358722583333,0.645693403586089,0.575358722583333,-43.3448475588832,43.3448475588832,1.94656382370502,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,14118333.3333333,17805237.0573005,14118333.3333333,87.1803119242847,87.1803119242847,39.2178104693174,0.609969945833333,0.652065613458796,0.609969945833333,-42.0905282654169,42.0905282654169,2.06366112740128,0.540747499333333,0.639257677790248,0.540747499333333,-44.5991668523495,44.5991668523495,1.82946652000877,0.540747499333333,0.639257677790248,0.540747499333333,-44.5991668523495,44.5991668523495,2.01456724463243,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",75,0,34.6666666666667,100,1,2,1,1,NA,NA,NA,7,"May",NA,"Academic","above cutoff","above cutoff","Intuition/Theory","simple",NA,NA,NA,NA,NA,NA,NA,"Behavioral Sciences","Single domain expertise"
"122",122,1480,"R_1mpWg38aa9BMatM",1,"SCREEN Team","negaffect",2.5,2,2,1.8,1.8,1.8,1.5,1.5,1.8,1.8,1.8,1.8,NA,NA,NA,NA,NA,NA,5,5,1,"1,2",NA,NA,"Our predictions are informed by developmental systems theory, which includes the digital level of analysis in the ecology of human development and family life. Moreover, we hypothesize to observe a spillover of affect from the family context into the social media space. ","Economic recession, unemployment, the election seasonality (thanksgiving and holidays), family conflict, parenting stress, child behavior. ",6,1,2,NA,"There will be a positive relationship between COVID-19 cases and the presence of negative affect on social media. ",600000,700000,800000,900000,1000000,1100000,1200000,1300000,1400000,1500000,1500000,1500000,NA,"United states NOT opening as early as they did. ",6,2,NA,NA,"Intuition/Theory",1,"R_1mpWg38aa9BMatM",0,4,"",4,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,-0.021075294,0.47695787524079,0.40227023,-6.39225514478698,24.5790199893687,2.04872366022662,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,14118333.3333333,17805237.0573005,14118333.3333333,87.1803119242847,87.1803119242847,39.2178104693174,-0.000525987333333311,0.458051378518666,0.346555982333333,-3.1309673442505,19.4493278625818,1.76497634587421,-0.0416246006666667,0.495142973438548,0.457984477666667,-9.65354294532345,29.7087121161556,2.33247097457903,-0.0416246006666667,0.495142973438548,0.457984477666667,-9.65354294532345,29.7087121161556,2.27271810520544,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",75,0,34.6666666666667,100,1,2,1,1,NA,NA,NA,7,"May",NA,"Academic","below cutoff","below cutoff","Intuition/Theory","simple",NA,NA,NA,NA,NA,NA,NA,"Behavioral Sciences","Single domain expertise"
"123",123,1480,"R_1mpWg38aa9BMatM",1,"SCREEN Team","ideolrep",35,30,25,25,25,25,25,25,25,25,25,25,NA,NA,NA,NA,NA,NA,2,1,2,"1",NA,NA,"Our team does not have expertise in this domain. Our forecasts are being made as scientists who do NOT specifically have expertise in this area. ","US election cycle, Donald Trump's handling of the US pandemic, economic recession, Joe Biden's campaign. ",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trump handling the pandemic (and recession) much better than he is at present.",6,2,NA,NA,"Intuition/Theory",1,"R_1mpWg38aa9BMatM",0,4,"",4,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,16.239815,16.7864039288759,16.239815,37.8666786377894,37.8666786377894,16.6745058570685,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,14.4384703566667,15.0747882561953,14.4384703566667,34.3037211191541,34.3037211191541,14.8249446517309,18.401428572,18.633955456008,18.401428572,42.1422276601517,42.1422276601517,18.8939793034737,18.401428572,18.633955456008,18.401428572,42.1422276601517,15.9986489242033,18.1074421093212,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",75,0,34.6666666666667,100,1,2,1,1,NA,NA,NA,4,"May",NA,"Academic","above cutoff","above cutoff","Intuition/Theory","simple",NA,NA,NA,NA,NA,NA,NA,"Behavioral Sciences","Single domain expertise"
"124",124,1480,"R_1mpWg38aa9BMatM",1,"SCREEN Team","ideoldem",45,50,50,50,55,55,55,55,55,55,55,55,NA,NA,NA,NA,NA,NA,2,1,2,"1",NA,NA,"Our team does not have expertise in this domain. Our forecasts are being made as scientists who do NOT specifically have expertise in this area. ","US election cycle, Donald Trump's handling of the US pandemic, economic recession, Joe Biden's campaign. ",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trump handling the pandemic (and recession) much better than he is at present.",6,2,NA,NA,"Intuition/Theory",1,"R_1mpWg38aa9BMatM",0,4,"",4,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,-5.57666175,7.03392385624864,6.01852221545455,-12.1043248675854,13.0359257508313,5.66556850933762,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,-2.13697511333333,3.4224584477616,2.94705263333333,-4.30696749848095,6.01490245109844,2.77422397011337,-9.704285714,9.73609369316681,9.704285714,-21.4611537105107,21.4611537105107,9.13518195640672,-9.704285714,9.73609369316681,9.704285714,-21.4611537105107,15.9986489242033,9.13293073425086,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",75,0,34.6666666666667,100,1,2,1,1,NA,NA,NA,4,"May",NA,"Academic","above cutoff","above cutoff","Intuition/Theory","simple",NA,NA,NA,NA,NA,NA,NA,"Behavioral Sciences","Single domain expertise"
"125",125,1480,"R_1mpWg38aa9BMatM",1,"SCREEN Team","polar",85,90,85,80,80,75,75,80,80,80,80,80,NA,NA,NA,NA,NA,NA,2,1,2,"1",NA,NA,"Our team area also not experts in this area. We are basing our initial predictions on general intuition based on following the news cycle. ","recession, economy, 2020 US election, Trump campaign, Biden campaign, stabilization of US markets. ",6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bernie Sanders getting the Democratic Nomination. ",5,2,NA,NA,"Intuition/Theory",1,"R_1mpWg38aa9BMatM",0,4,"",4,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,3.875,7.26148515571482,5.95833333333333,4.35524134290178,6.93578046190244,2.90347771810137,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,3,8.37157890324957,7.16666666666667,3.14196915928855,8.30304739728987,3.49229487771633,4.75,5.94768862668516,4.75,5.56851352651501,5.56851352651501,2.31466055848641,4.75,5.94768862668516,4.75,5.56851352651501,5.56851352651501,2.04480229617918,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",75,0,34.6666666666667,100,1,0,0,1,NA,NA,NA,6,"May",NA,"Academic","above cutoff","above cutoff","Intuition/Theory","simple",NA,NA,NA,NA,NA,NA,NA,"Behavioral Sciences","Single domain expertise"
"126",126,28912,"R_ZlWXYoDU53yJZst",1,"MORDEAUX Team","iasian",0.37,0.41,0.41,0.4,0.4,0.39,0.39,0.39,0.4,0.37,0.37,0.39,NA,NA,NA,NA,NA,NA,4,4,2,"2",NA,NA,"According to papers and pre-prints recently published (Brownstein, Madva & Gawronski, 2019; Schimmack, 2019; Vianello & Bar-Anan, 2020), we believe that the IAT has too weak theoretical underpinnings. There is no convincing evidence that the current pandemic could influence the responses in IAT. We hypothesize that implicit Asian-American bias will not significantly change in the next 12 months. To predict the IAT scores for the next 12 months we randomly generated numbers from the Mean +/- SD Interval. We believe that the true numbers will not deviate far from our randomly generated guesses. 

Schimmack, U. (2019). The implicit association test: a method in search of a construct. Perspectives on Psychological Science, 1745691619863798.
Vianello, M., & Bar-Anan, Y. (2020) Can the Implicit Association Test measure automatic judgment? The validation continues.
Brownstein, M., Madva, A., & Gawronski, B. (2019). Understanding implicit bias: Putting the criticism into perspective. Pacific Philosophical Quarterly.
",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"We believe that if IAT got a USA-wide media coverage, where people would be informed about the underlying premises of the test, it might influence the results. People who could recognize the test would intentionally slow down their reactions to appear as less biased (due to the social desirability bias).",4,2,NA,NA,"Intuition/Theory",1,"R_ZlWXYoDU53yJZst",1,3,"Psychologists (social psychology, decision making, psychophysiology)",3,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,-0.0426687040833333,0.0468251240670313,0.0426687040833333,-12.3853733943152,12.3853733943152,1.64896622211379,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,-0.0500172776666667,0.0550102524759343,0.0500172776666667,-14.6284067111275,14.6284067111275,1.93295773017478,-0.0353201305,0.0368653849880848,0.0353201305,-10.1423400775028,10.1423400775028,1.36497471405279,-0.0353201305,0.0368653849880848,0.0353201305,-10.1423400775028,10.1423400775028,1.46678388525121,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",33.3333333333333,66.6666666666667,31.3333333333333,100,1,0,0,1,NA,NA,NA,0,"May",NA,"Academic","above cutoff","above cutoff","Intuition/Theory","simple",NA,NA,NA,NA,NA,NA,NA,"Multi-disciplinary","Multi domain expertise"
"127",127,28912,"R_ZlWXYoDU53yJZst",1,"MORDEAUX Team","iafric",0.3151,0.3146,0.3264,0.3204,0.3233,0.3247,0.3136,0.3159,0.3139,0.3114,0.3148,0.3197,NA,NA,NA,NA,NA,NA,5,4,2,"2",NA,NA,"According to papers and pre-prints recently published (Brownstein, Madva & Gawronski, 2019; Schimmack, 2019; Vianello & Bar-Anan, 2020), we believe that the IAT has too weak theoretical underpinnings. There is no convincing evidence that the current pandemic could influence the responses in IAT. We hypothesize that implicit African-American bias will not significantly change in the next 12 months. To predict the IAT scores for the next 12 months we randomly generated numbers from the Mean +/- SD Interval. We believe that the true numbers will not deviate far from our randomly generated guesses. 

Schimmack, U. (2019). The implicit association test: a method in search of a construct. Perspectives on Psychological Science, 1745691619863798.
Vianello, M., & Bar-Anan, Y. (2020) Can the Implicit Association Test measure automatic judgment? The validation continues.
Brownstein, M., Madva, A., & Gawronski, B. (2019). Understanding implicit bias: Putting the criticism into perspective. Pacific Philosophical Quarterly.
",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"We believe that if IAT got a USA-wide media coverage, where people would be informed about the underlying premises of the test, it might influence the results. People who could recognize the test would intentionally slow down their reactions to appear as less biased (due to the social desirability bias).",4,2,NA,NA,"Intuition/Theory",1,"R_ZlWXYoDU53yJZst",1,3,"Psychologists (social psychology, decision making, psychophysiology)",3,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,-0.0407594276666667,0.0416365650540403,0.0407594276666667,-14.7951292338625,14.7951292338625,5.46814248526052,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,-0.0472746956666667,0.0478050248374976,0.0472746956666667,-17.3833626638792,17.3833626638792,6.34220808905196,-0.0342441596666667,0.0343785790760016,0.0342441596666667,-12.2068958038457,12.2068958038457,4.59407688146909,-0.0342441596666667,0.0343785790760016,0.0342441596666667,-12.2068958038457,12.2068958038457,4.06432064567332,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",33.3333333333333,66.6666666666667,31.3333333333333,100,1,0,0,1,NA,NA,NA,0,"May",NA,"Academic","above cutoff","above cutoff","Intuition/Theory","simple",NA,NA,NA,NA,NA,NA,NA,"Multi-disciplinary","Multi domain expertise"
"128",128,28912,"R_ZlWXYoDU53yJZst",1,"MORDEAUX Team","igend",0.3627,0.3693,0.3723,0.3604,0.3666,0.3603,0.367,0.3579,0.3745,0.3569,0.3588,0.3622,NA,NA,NA,NA,NA,NA,5,4,2,"2",NA,NA,"According to papers and pre-prints recently published (Brownstein, Madva & Gawronski, 2019; Schimmack, 2019; Vianello & Bar-Anan, 2020), we believe that the IAT has too weak theoretical underpinnings. There is no convincing evidence that the current pandemic could influence the responses in IAT. We hypothesize that implicit Asian-American bias will not significantly change in the next 12 months. To predict the IAT scores for the next 12 months we randomly generated numbers from the Mean +/- SD Interval. We believe that the true numbers will not deviate far from our randomly generated guesses. 

Schimmack, U. (2019). The implicit association test: a method in search of a construct. Perspectives on Psychological Science, 1745691619863798.
Vianello, M., & Bar-Anan, Y. (2020) Can the Implicit Association Test measure automatic judgment? The validation continues.
Brownstein, M., Madva, A., & Gawronski, B. (2019). Understanding implicit bias: Putting the criticism into perspective. Pacific Philosophical Quarterly.
",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"We believe that if IAT got a USA-wide media coverage, where people would be informed about the underlying premises of the test, it might influence the results. People who could recognize the test would intentionally slow down their reactions to appear as less biased (due to the social desirability bias).",4,2,NA,NA,"Intuition/Theory",1,"R_ZlWXYoDU53yJZst",1,3,"Psychologists (social psychology, decision making, psychophysiology)",3,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,-0.013429787,0.0154582342531213,0.0137415313333333,-3.85563325892883,3.94252567702808,1.23410443953206,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,-0.0137575645,0.0141461671024052,0.0137575645,-3.91833052499517,3.91833052499517,1.23554435199037,-0.0131020095,0.0166673323828252,0.0137254981666667,-3.79293599286249,3.96672082906098,1.23266452707375,-0.0131020095,0.0166673323828252,0.0137254981666667,-3.79293599286249,3.96672082906098,1.2595612395464,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",33.3333333333333,66.6666666666667,31.3333333333333,100,1,0,0,1,NA,NA,NA,0,"May",NA,"Academic","below cutoff","below cutoff","Intuition/Theory","simple",NA,NA,NA,NA,NA,NA,NA,"Multi-disciplinary","Multi domain expertise"
"129",129,675,"R_2ZKRjwRKzN67eJY",1,"Team Funemployed","lifesat",5.046847,4.375611,4.33403,4.292449,4.250868,4.506294,4.76172,5.017147,5.094369,5.171591,5.248812,5.296334,NA,NA,NA,NA,NA,NA,4,3,2,"2,4,5","Our predicted variable is life satisfaction. We used data driven estimation based on time-series data and other statistical modelling. We attempted to look at the correlation between the number of COVID-19 cases and life satisfaction. However, for the first half of 2020, we found a counterintuitive strong positive correlation (adjusted R2 = 0.8; however we only have 4 points in the time series giving a p value of > 0.05). Thus, we shifted our focus on employment data. Employment status is also a good predictor of life satisfaction (adjusted R2 = 0.49; p < 0.05). Furthermore, income was a significant predictor of life satisfaction (adjusted R2 = 0.98; p < 0.05) as calculated from the Gallup data (and income and employment are obviously correlated). Hence, we based our forecast of life satisfaction based on employment status.","Our predicted variable is life satisfaction. We used data driven estimation based on time-series data and other statistical modelling. We attempted to look at the correlation between the number of COVID-19 cases and life satisfaction. However, for the first half of 2020, we found a counterintuitive strong positive correlation (adjusted R2 = 0.8; however we only have 4 points in the time series giving a p value of > 0.05). Thus, we shifted our focus on employment data. Employment status is also a good predictor of life satisfaction (adjusted R2 = 0.49; p < 0.05). Furthermore, income was a significant predictor of life satisfaction (adjusted R2 = 0.98; p < 0.05) as calculated from the Gallup data (and income and employment are obviously correlated). Hence, we based our forecast of life satisfaction based on the overall unemployment rate.","The association between income and life satisfaction has been shown to be robust. Past research has consistently found the small to moderate positive association between income and life satisfaction (e.g., Blanchflower & Oswald, 2004; Boes & Winkelmann, 2010; Diener, Ng, Harter, & Arora, 2010; Kahneman & Deaton, 2010; Lelkes, 2006; Luhmann, Schimmack, & Eid, 2011; Tao & Chiu, 2009). One reason this could be is because money could be fulfilling basic needs of individuals, so income might have a direct effect on the satisfaction that people experience. In line with this research, we expect life satisfaction to decrease with lower income.
Research has shown negative associations between unemployment and life satisfaction and suggests that unemployment may endanger subjective well-being (life satisfaction) through individual experiences, contextual factors, or both (Calvo, Mair, & Sarkisian, 2015; Eichhorn, 2012). Additionally, Moreover, people report experiencing a diminished sense of subjective well-being when the unemployment rate is higher, even after controlling for whether the person is employed or not (Di Tella, MacCulloch, and Oswald 2003). It seems that unemployment reduces individual welfare even for people who are still employed, and this could be because of the  economic insecurity that results from the increase in the rate of unemployment (Luechinger, Meier, & Stutzer, 2010). In line with this, we expect life satisfaction to decrease as the rate of unemployment increases.
","Unemployment rate; we estimated effect of unemployment rate on life satisfaction by training a regression model.",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The key counterfactual event we believe that would be most important is implementing a governmental policy that could have prevented the spread of COVID-19. This could be a federal policy that enforced social distancing and/or a stay-at-home order at a much earlier time.",7,1,"The first would be implementing policies that create more financial security for people at risk for becoming unemployed. Additionally, implementing a universal health care plan early on would help to reduce many of the costs and financial burdens associated with illness due to COVID-19, especially for those in the lower income bracket and those who are at risk for unemployment.",5,"Mixed",1,"R_2ZKRjwRKzN67eJY",0,4,"",4,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,1.53824461775,1.58377385195244,1.53824461775,24.3458894788338,24.3458894788338,48.3854626723222,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,1.8418592865,1.86081582353862,1.8418592865,29.1948529396373,29.1948529396373,57.9356577791711,1.234629949,1.24661289064601,1.234629949,19.4969260180303,19.4969260180303,38.8352675654734,1.234629949,1.24661289064601,1.234629949,19.4969260180303,19.4969260180303,36.9444163270928,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",50,100,24.5,25,1,2,0,3,NA,NA,NA,1,"May",NA,"Academic","above cutoff","above cutoff","Hybrid","complex",NA,NA,NA,NA,NA,NA,NA,"Multi-disciplinary","Multi domain expertise"
"130",130,1172,"R_1eOzg1yvQRxoVr0",1,"WeGen","lifesat",6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,NA,NA,NA,NA,NA,NA,4,6,1,"1,2",NA,NA,"Theories of set-points, high stability, and substantial heritability. Specific events have limited and mostly short-term effects that would cancel out across regions. ","Genetic latent variables, random variables across regions. ",2,1,2,NA,"Will have substantial impacts, but across regions the effect will cancel out. Also, people adapt. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Interventions in February would have saved many lives. But not necessarily trajectories of life satisfaction. ",2,1,"The twitter President creates polarizing, but hard to predict changes in life sat from this. ",2,"Intuition/Theory",1,"R_1eOzg1yvQRxoVr0",1,1,"Research on wellbeing, life satisfaction, affect, genetics and environmental factors",1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,-0.0787493822500003,0.085925476919687,0.0787493822500003,-1.24881880055243,1.24881880055243,2.47706070371253,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,-0.0904575468333337,0.100033673494019,0.0904575468333337,-1.43835954767528,1.43835954767528,2.845340854913,-0.0670412176666669,0.0689901394044341,0.0670412176666669,-1.05927805342958,1.05927805342958,2.10878055251206,-0.0670412176666669,0.0689901394044341,0.0670412176666669,-1.05927805342958,1.05927805342958,2.00610608754364,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",0,0,NA,100,1,2,1,1,NA,NA,NA,3,"May",NA,"Academic","above cutoff","above cutoff","Intuition/Theory","simple",NA,NA,NA,NA,NA,NA,NA,"Behavioral Sciences","Single domain expertise"
"131",131,1172,"R_1eOzg1yvQRxoVr0",1,"WeGen","posaffect",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,2,2,2,"1,2",NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"Intuition/Theory",1,"R_1eOzg1yvQRxoVr0",1,1,"Research on wellbeing, life satisfaction, affect, genetics and environmental factors",1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,-0.38297461075,0.408930016752567,0.38297461075,26.874490524113,26.874490524113,1.29568648813782,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,-0.4733633875,0.481142434824377,0.4733633875,31.9150879944038,31.9150879944038,1.60149139902977,-0.292585834,0.320857405421443,0.292585834,21.8338930538221,21.8338930538221,0.989881577245877,-0.292585834,0.320857405421443,0.292585834,21.8338930538221,21.8338930538221,1.0900352533235,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",0,0,NA,100,0,0,0,0,NA,NA,NA,1,"May",NA,"Academic","above cutoff","above cutoff","Intuition/Theory","simple",NA,NA,NA,NA,NA,NA,NA,"Behavioral Sciences","Single domain expertise"
